% Daily baseline values on the 08A scale
% Created 10-Jul-2016 08:38:45
%
% The CO2 data here are daily baseline averages.  The file contains all
% valid readings, with missing values denoted by NaN.  The data used to
% calculate the daily averages have been screened to eliminate local
% influences, such as the impacts of downslope vegetation  or volcanic
% fumaroles, on the record.
%
% We provide these data primarily for the users interested in subweekly or
% finer-scale variability. For users interested primarily in longer-term
% variability, we recommend using standard weekly or monthly products which
% are more authoritative on these longer time scales.  The standard weekly and
% monthly products are located at:
%
% http://scrippsco2.ucsd.edu/data/atmospheric_co2/
%
% Further details on these this high resolution dataset can be found in the
% technical report:
%
% Walker, S. J., R. F. Keeling and S. C. Piper
% (2016). Reconstruction of the Mauna Loa Carbon Dioxide Record using
% High Frequency APC Data from 1958 through 2004. La Jolla, California,
% Scripps Institution of Oceanography: 1-17.
%
%
%
% Yr    - Year
% Mn    - Month
% Dy    - Day
% CO2   - CO2 baseline value
% NB    - Number of hourly averages in the baseline
% scale - Calibration scale code
%
% Yr, Mn, Dy,    CO2, NB, scale
1984, 08, 18, 343.72, 17, 8.1
1984, 08, 19, 343.52, 15, 8.1
1984, 08, 20, 342.59,  6, 8.1
1984, 08, 21, 342.37,  9, 8.1
1984, 08, 22,    NaN,  0, 8.1
1984, 08, 23,    NaN,  0, 8.1
1984, 08, 24, 342.50,  7, 8.1
1984, 08, 25,    NaN,  0, 8.1
1984, 08, 26,    NaN,  0, 8.1
1984, 08, 27, 342.56,  3, 8.1
1984, 08, 28, 341.90,  9, 8.1
1984, 08, 29, 341.60,  1, 8.1
1984, 08, 30,    NaN,  0, 8.1
1984, 08, 31,    NaN,  0, 8.1
1984, 09, 01,    NaN,  0, 8.1
1984, 09, 02, 342.55,  3, 8.1
1984, 09, 03, 342.65,  4, 8.1
1984, 09, 04, 341.09,  6, 8.1
1984, 09, 05,    NaN,  0, 8.1
1984, 09, 06,    NaN,  0, 8.1
1984, 09, 07, 339.99,  5, 8.1
1984, 09, 08, 340.24, 13, 8.1
1984, 09, 09, 340.57,  6, 8.1
1984, 09, 10,    NaN,  0, 8.1
1984, 09, 11, 340.91,  4, 8.1
1984, 09, 12, 340.93,  5, 8.1
1984, 09, 13, 340.68, 19, 8.1
1984, 09, 14,    NaN,  0, 8.1
1984, 09, 15, 342.08,  4, 8.1
1984, 09, 16, 340.98, 14, 8.1
1984, 09, 17, 340.93,  9, 8.1
1984, 09, 18,    NaN,  0, 8.1
1984, 09, 19,    NaN,  0, 8.1
1984, 09, 20, 341.48,  7, 8.1
1984, 09, 21, 341.70,  1, 8.1
1984, 09, 22, 340.96,  1, 8.1
1984, 09, 23, 341.00, 12, 8.1
1984, 09, 24, 340.87,  7, 8.1
1984, 09, 25, 341.11,  6, 8.1
1984, 09, 26,    NaN,  0, 8.1
1984, 09, 27,    NaN,  0, 8.1
1984, 09, 28, 340.50,  4, 8.1
1984, 09, 29, 340.67,  9, 8.1
1984, 09, 30, 340.22,  9, 8.1
1984, 10, 01, 340.25,  6, 8.1
1984, 10, 02, 340.79,  7, 8.1
1984, 10, 03,    NaN,  0, 8.1
1984, 10, 04,    NaN,  0, 8.1
1984, 10, 05, 341.43, 13, 8.1
1984, 10, 06, 341.59,  1, 8.1
1984, 10, 07, 341.11, 20, 8.1
1984, 10, 08, 341.02, 22, 8.1
1984, 10, 09, 340.95, 20, 8.1
1984, 10, 10, 340.86,  9, 8.1
1984, 10, 11, 340.74,  8, 8.1
1984, 10, 12, 341.55,  8, 8.1
1984, 10, 13,    NaN,  0, 8.1
1984, 10, 14,    NaN,  0, 8.1
1984, 10, 15,    NaN,  0, 8.1
1984, 10, 16,    NaN,  0, 8.1
1984, 10, 17,    NaN,  0, 8.1
1984, 10, 18,    NaN,  0, 8.1
1984, 10, 19,    NaN,  0, 8.1
1984, 10, 20,    NaN,  0, 8.1
1984, 10, 21,    NaN,  0, 8.1
1984, 10, 22,    NaN,  0, 8.1
1984, 10, 23,    NaN,  0, 8.1
1984, 10, 24,    NaN,  0, 8.1
1984, 10, 25,    NaN,  0, 8.1
1984, 10, 26, 341.09, 10, 8.1
1984, 10, 27, 341.65, 19, 8.1
1984, 10, 28, 341.84, 22, 8.1
1984, 10, 29, 341.69, 11, 8.1
1984, 10, 30,    NaN,  0, 8.1
1984, 10, 31,    NaN,  0, 8.1
1984, 11, 01, 341.84, 16, 8.1
1984, 11, 02, 342.00, 14, 8.1
1984, 11, 03, 341.80, 14, 8.1
1984, 11, 04, 342.04, 14, 8.1
1984, 11, 05, 342.03, 12, 8.1
1984, 11, 06,    NaN,  0, 8.1
1984, 11, 07,    NaN,  0, 8.1
1984, 11, 08, 342.67, 16, 8.1
1984, 11, 09, 342.67, 22, 8.1
1984, 11, 10, 342.39, 19, 8.1
1984, 11, 11,    NaN,  0, 8.1
1984, 11, 12, 342.49,  7, 8.1
1984, 11, 13, 342.61, 15, 8.1
1984, 11, 14, 342.74, 10, 8.1
1984, 11, 15, 343.57, 11, 8.1
1984, 11, 16,    NaN,  0, 8.1
1984, 11, 17, 342.70, 18, 8.1
1984, 11, 18, 343.01, 21, 8.1
1984, 11, 19, 343.46, 12, 8.1
1984, 11, 20, 343.40,  9, 8.1
1984, 11, 21, 343.03, 12, 8.1
1984, 11, 22, 343.44, 12, 8.1
1984, 11, 23, 343.43,  9, 8.1
1984, 11, 24, 344.17,  1, 8.1
1984, 11, 25, 344.03, 13, 8.1
1984, 11, 26, 344.14,  9, 8.1
1984, 11, 27,    NaN,  0, 8.1
1984, 11, 28, 343.43,  7, 8.1
1984, 11, 29, 343.60, 13, 8.1
1984, 11, 30, 343.71,  7, 8.1
1984, 12, 01, 343.41,  7, 8.1
1984, 12, 02, 343.43,  2, 8.1
1984, 12, 03,    NaN,  0, 8.1
1984, 12, 04, 343.42, 20, 8.1
1984, 12, 05, 343.42,  8, 8.1
1984, 12, 06, 343.48, 14, 8.1
1984, 12, 07, 343.82, 15, 8.1
1984, 12, 08, 344.00,  6, 8.1
1984, 12, 09, 345.34,  7, 8.1
1984, 12, 10, 344.96, 19, 8.1
1984, 12, 11, 344.29, 15, 8.1
1984, 12, 12,    NaN,  0, 8.1
1984, 12, 13, 344.05,  4, 8.1
1984, 12, 14, 343.89, 16, 8.1
1984, 12, 15, 344.85,  4, 8.1
1984, 12, 16, 345.13,  1, 8.1
1984, 12, 17, 344.43, 20, 8.1
1984, 12, 18, 344.45, 20, 8.1
1984, 12, 19, 344.99,  5, 8.1
1984, 12, 20,    NaN,  0, 8.1
1984, 12, 21,    NaN,  0, 8.1
1984, 12, 22, 344.41,  7, 8.1
1984, 12, 23, 344.48,  2, 8.1
1984, 12, 24, 344.45,  6, 8.1
1984, 12, 25, 344.28,  7, 8.1
1984, 12, 26,    NaN,  0, 8.1
1984, 12, 27,    NaN,  0, 8.1
1984, 12, 28, 344.47, 11, 8.1
1984, 12, 29, 344.34, 20, 8.1
1984, 12, 30, 345.90,  7, 8.1
1984, 12, 31, 345.80,  3, 8.1
1985, 01, 01, 344.54, 17, 8.1
1985, 01, 02, 344.32,  8, 8.1
1985, 01, 03, 344.52,  8, 8.1
1985, 01, 04,    NaN,  0, 8.1
1985, 01, 05, 344.69, 10, 8.1
1985, 01, 06, 344.80, 17, 8.1
1985, 01, 07,    NaN,  0, 8.1
1985, 01, 08, 344.51,  6, 8.1
1985, 01, 09, 344.64, 10, 8.1
1985, 01, 10, 344.82, 14, 8.1
1985, 01, 11, 344.94, 12, 8.1
1985, 01, 12, 345.40, 12, 8.1
1985, 01, 13, 344.97, 22, 8.1
1985, 01, 14, 344.57,  9, 8.1
1985, 01, 15, 345.90, 18, 8.1
1985, 01, 16, 344.93, 15, 8.1
1985, 01, 17, 344.57, 16, 8.1
1985, 01, 18, 344.86, 17, 8.1
1985, 01, 19,    NaN,  0, 8.1
1985, 01, 20, 345.43,  9, 8.1
1985, 01, 21, 344.95, 22, 8.1
1985, 01, 22, 344.76, 21, 8.1
1985, 01, 23, 344.84,  8, 8.1
1985, 01, 24,    NaN,  0, 8.1
1985, 01, 25, 344.48,  5, 8.1
1985, 01, 26, 344.90, 22, 8.1
1985, 01, 27, 345.07, 22, 8.1
1985, 01, 28, 344.95, 16, 8.1
1985, 01, 29, 344.92, 21, 8.1
1985, 01, 30, 345.04,  4, 8.1
1985, 01, 31, 346.15, 18, 8.1
1985, 02, 01, 346.22,  9, 8.1
1985, 02, 02, 346.24, 21, 8.1
1985, 02, 03, 346.11, 12, 8.1
1985, 02, 04,    NaN,  0, 8.1
1985, 02, 05, 345.84, 17, 8.1
1985, 02, 06, 346.28,  2, 8.1
1985, 02, 07, 345.87, 12, 8.1
1985, 02, 08, 346.14,  3, 8.1
1985, 02, 09, 346.30,  2, 8.1
1985, 02, 10, 345.54, 12, 8.1
1985, 02, 11,    NaN,  0, 8.1
1985, 02, 12, 345.70, 15, 8.1
1985, 02, 13, 345.63, 15, 8.1
1985, 02, 14, 345.68,  3, 8.1
1985, 02, 15, 346.10,  2, 8.1
1985, 02, 16, 346.09, 19, 8.1
1985, 02, 17, 346.42,  8, 8.1
1985, 02, 18, 346.26, 11, 8.1
1985, 02, 19, 346.14,  4, 8.1
1985, 02, 20, 346.25,  8, 8.1
1985, 02, 21,    NaN,  0, 8.1
1985, 02, 22, 346.50,  2, 8.1
1985, 02, 23, 346.47, 11, 8.1
1985, 02, 24, 346.70, 17, 8.1
1985, 02, 25, 346.50, 22, 8.1
1985, 02, 26, 346.62, 15, 8.1
1985, 02, 27, 346.26, 16, 8.1
1985, 02, 28, 346.88,  7, 8.1
1985, 03, 01, 346.94,  7, 8.1
1985, 03, 02, 346.85, 11, 8.1
1985, 03, 03, 346.90, 13, 8.1
1985, 03, 04,    NaN,  0, 8.1
1985, 03, 05, 347.00,  5, 8.1
1985, 03, 06, 347.15, 15, 8.1
1985, 03, 07, 347.61, 22, 8.1
1985, 03, 08, 347.20,  7, 8.1
1985, 03, 09, 346.98,  7, 8.1
1985, 03, 10, 347.21, 13, 8.1
1985, 03, 11, 347.56, 18, 8.1
1985, 03, 12, 347.25, 11, 8.1
1985, 03, 13, 347.39, 13, 8.1
1985, 03, 14, 347.25, 13, 8.1
1985, 03, 15, 347.52, 14, 8.1
1985, 03, 16, 348.29, 12, 8.1
1985, 03, 17, 348.15, 18, 8.1
1985, 03, 18, 347.88, 17, 8.1
1985, 03, 19, 347.93,  1, 8.1
1985, 03, 20, 347.74,  5, 8.1
1985, 03, 21,    NaN,  0, 8.1
1985, 03, 22, 347.69, 10, 8.1
1985, 03, 23, 347.52,  6, 8.1
1985, 03, 24, 347.42,  3, 8.1
1985, 03, 25, 348.39, 12, 8.1
1985, 03, 26, 348.10, 12, 8.1
1985, 03, 27, 348.89, 13, 8.1
1985, 03, 28, 349.02,  5, 8.1
1985, 03, 29, 348.87,  3, 8.1
1985, 03, 30, 348.39,  7, 8.1
1985, 03, 31, 348.56, 15, 8.1
1985, 04, 01, 348.09, 12, 8.1
1985, 04, 02, 348.69, 22, 8.1
1985, 04, 03, 348.41,  9, 8.1
1985, 04, 04, 348.31, 21, 8.1
1985, 04, 05, 347.29, 17, 8.1
1985, 04, 06, 348.18, 22, 8.1
1985, 04, 07, 348.47, 17, 8.1
1985, 04, 08, 348.01,  9, 8.1
1985, 04, 09,    NaN,  0, 8.1
1985, 04, 10, 348.64,  7, 8.1
1985, 04, 11, 348.37,  2, 8.1
1985, 04, 12, 348.06, 12, 8.1
1985, 04, 13, 347.47, 15, 8.1
1985, 04, 14, 346.89, 16, 8.1
1985, 04, 15, 346.87,  9, 8.1
1985, 04, 16, 348.11,  7, 8.1
1985, 04, 17, 348.80,  6, 8.1
1985, 04, 18, 348.47, 21, 8.1
1985, 04, 19, 348.29, 10, 8.1
1985, 04, 20,    NaN,  0, 8.1
1985, 04, 21, 348.63,  3, 8.1
1985, 04, 22, 348.74,  7, 8.1
1985, 04, 23,    NaN,  0, 8.1
1985, 04, 24,    NaN,  0, 8.1
1985, 04, 25, 348.90,  3, 8.1
1985, 04, 26, 348.80,  5, 8.1
1985, 04, 27, 348.84, 22, 8.1
1985, 04, 28, 348.95,  7, 8.1
1985, 04, 29,    NaN,  0, 8.1
1985, 04, 30, 348.96,  9, 8.1
1985, 05, 01, 348.66,  8, 8.1
1985, 05, 02, 349.06, 17, 8.1
1985, 05, 03, 349.02,  2, 8.1
1985, 05, 04,    NaN,  0, 8.1
1985, 05, 05, 349.04,  8, 8.1
1985, 05, 06, 348.11,  7, 8.1
1985, 05, 07, 348.79, 16, 8.1
1985, 05, 08, 349.00,  1, 8.1
1985, 05, 09,    NaN,  0, 8.1
1985, 05, 10,    NaN,  0, 8.1
1985, 05, 11, 349.82,  9, 8.1
1985, 05, 12, 349.12, 14, 8.1
1985, 05, 13, 348.99, 19, 8.1
1985, 05, 14, 348.89, 17, 8.1
1985, 05, 15, 349.05,  9, 8.1
1985, 05, 16, 349.08, 16, 8.1
1985, 05, 17, 349.09,  9, 8.1
1985, 05, 18, 349.41, 18, 8.1
1985, 05, 19, 349.31, 22, 8.1
1985, 05, 20, 349.30, 17, 8.1
1985, 05, 21,    NaN,  0, 8.1
1985, 05, 22, 348.21,  1, 8.1
1985, 05, 23, 347.88,  6, 8.1
1985, 05, 24,    NaN,  0, 8.1
1985, 05, 25, 347.73, 15, 8.1
1985, 05, 26, 347.80, 20, 8.1
1985, 05, 27, 348.85, 16, 8.1
1985, 05, 28, 348.87, 14, 8.1
1985, 05, 29, 349.23, 12, 8.1
1985, 05, 30,    NaN,  0, 8.1
1985, 05, 31, 349.54, 10, 8.1
1985, 06, 01,    NaN,  0, 8.1
1985, 06, 02,    NaN,  0, 8.1
1985, 06, 03, 348.78,  5, 8.1
1985, 06, 04, 348.84, 21, 8.1
1985, 06, 05, 348.78,  6, 8.1
1985, 06, 06, 348.72, 19, 8.1
1985, 06, 07, 348.58, 22, 8.1
1985, 06, 08, 348.49, 22, 8.1
1985, 06, 09, 348.58, 12, 8.1
1985, 06, 10, 348.52,  9, 8.1
1985, 06, 11, 348.55, 17, 8.1
1985, 06, 12,    NaN,  0, 8.1
1985, 06, 13,    NaN,  0, 8.1
1985, 06, 14,    NaN,  0, 8.1
1985, 06, 15,    NaN,  0, 8.1
1985, 06, 16, 348.20,  9, 8.1
1985, 06, 17, 348.26, 11, 8.1
1985, 06, 18, 348.39, 16, 8.1
1985, 06, 19, 348.53,  1, 8.1
1985, 06, 20, 347.51,  8, 8.1
1985, 06, 21, 347.77, 11, 8.1
1985, 06, 22, 347.29, 22, 8.1
1985, 06, 23, 347.09,  5, 8.1
1985, 06, 24, 348.00, 22, 8.1
1985, 06, 25, 347.79, 18, 8.1
1985, 06, 26, 347.82,  8, 8.1
1985, 06, 27,    NaN,  0, 8.1
1985, 06, 28, 347.47, 13, 8.1
1985, 06, 29, 347.45,  9, 8.1
1985, 06, 30, 347.35, 11, 8.1
1985, 07, 01, 347.37, 10, 8.1
1985, 07, 02, 347.10, 18, 8.1
1985, 07, 03, 346.65, 11, 8.1
1985, 07, 04, 346.31,  4, 8.1
1985, 07, 05, 347.17, 11, 8.1
1985, 07, 06,    NaN,  0, 8.1
1985, 07, 07,    NaN,  0, 8.1
1985, 07, 08, 346.81,  6, 8.1
1985, 07, 09, 346.10, 20, 8.1
1985, 07, 10,    NaN,  0, 8.1
1985, 07, 11, 346.82, 16, 8.1
1985, 07, 12,    NaN,  0, 8.1
1985, 07, 13, 346.96,  7, 8.1
1985, 07, 14, 346.90, 22, 8.1
1985, 07, 15, 346.76, 18, 8.1
1985, 07, 16, 346.62,  5, 8.1
1985, 07, 17, 346.53,  6, 8.1
1985, 07, 18, 346.43, 18, 8.1
1985, 07, 19, 346.40, 16, 8.1
1985, 07, 20, 346.38,  5, 8.1
1985, 07, 21, 346.45,  8, 8.1
1985, 07, 22,    NaN,  0, 8.1
1985, 07, 23,    NaN,  0, 8.1
1985, 07, 24,    NaN,  0, 8.1
1985, 07, 25, 346.26,  1, 8.1
1985, 07, 26, 346.10, 19, 8.1
1985, 07, 27, 345.85,  4, 8.1
1985, 07, 28, 346.00, 14, 8.1
1985, 07, 29, 345.58, 19, 8.1
1985, 07, 30, 345.04, 13, 8.1
1985, 07, 31,    NaN,  0, 8.1
1985, 08, 01,    NaN,  0, 8.1
1985, 08, 02,    NaN,  0, 8.1
1985, 08, 03,    NaN,  0, 8.1
1985, 08, 04,    NaN,  0, 8.1
1985, 08, 05,    NaN,  0, 8.1
1985, 08, 06, 346.19,  3, 8.1
1985, 08, 07, 345.40, 16, 8.1
1985, 08, 08, 344.88,  9, 8.1
1985, 08, 09, 344.36, 19, 8.1
1985, 08, 10,    NaN,  0, 8.1
1985, 08, 11, 344.31,  5, 8.1
1985, 08, 12,    NaN,  0, 8.1
1985, 08, 13,    NaN,  0, 8.1
1985, 08, 14,    NaN,  0, 8.1
1985, 08, 15,    NaN,  0, 8.1
1985, 08, 16,    NaN,  0, 8.1
1985, 08, 17,    NaN,  0, 8.1
1985, 08, 18, 344.22,  6, 8.1
1985, 08, 19, 344.61,  7, 8.1
1985, 08, 20, 344.46, 19, 8.1
1985, 08, 21, 344.25,  8, 8.1
1985, 08, 22, 344.12,  8, 8.1
1985, 08, 23, 344.61,  3, 8.1
1985, 08, 24, 344.87,  9, 8.1
1985, 08, 25,    NaN,  0, 8.1
1985, 08, 26,    NaN,  0, 8.1
1985, 08, 27, 344.85, 17, 8.1
1985, 08, 28, 344.95,  8, 8.1
1985, 08, 29,    NaN,  0, 8.1
1985, 08, 30, 343.13,  1, 8.1
1985, 08, 31, 343.42,  8, 8.1
1985, 09, 01, 343.33, 16, 8.1
1985, 09, 02, 343.53, 14, 8.1
1985, 09, 03, 343.55,  8, 8.1
1985, 09, 04, 344.70,  1, 8.1
1985, 09, 05, 344.48, 21, 8.1
1985, 09, 06, 344.57, 11, 8.1
1985, 09, 07, 344.23, 12, 8.1
1985, 09, 08, 343.85,  6, 8.1
1985, 09, 09, 344.26,  7, 8.1
1985, 09, 10, 344.03,  6, 8.1
1985, 09, 11, 342.63, 13, 8.1
1985, 09, 12, 343.34, 19, 8.1
1985, 09, 13, 343.64, 10, 8.1
1985, 09, 14,    NaN,  0, 8.1
1985, 09, 15, 343.42, 16, 8.1
1985, 09, 16, 343.67, 20, 8.1
1985, 09, 17, 343.48, 11, 8.1
1985, 09, 18,    NaN,  0, 8.1
1985, 09, 19, 343.36,  2, 8.1
1985, 09, 20, 342.92, 11, 8.1
1985, 09, 21, 342.54,  1, 8.1
1985, 09, 22, 342.78,  1, 8.1
1985, 09, 23, 342.59,  6, 8.1
1985, 09, 24,    NaN,  0, 8.1
1985, 09, 25,    NaN,  0, 8.1
1985, 09, 26,    NaN,  0, 8.1
1985, 09, 27,    NaN,  0, 8.1
1985, 09, 28,    NaN,  0, 8.1
1985, 09, 29,    NaN,  0, 8.1
1985, 09, 30,    NaN,  0, 8.1
1985, 10, 01, 342.91,  7, 8.1
1985, 10, 02,    NaN,  0, 8.1
1985, 10, 03,    NaN,  0, 8.1
1985, 10, 04,    NaN,  0, 8.1
1985, 10, 05, 342.54, 18, 8.1
1985, 10, 06, 342.62, 21, 8.1
1985, 10, 07, 342.70,  9, 8.1
1985, 10, 08, 343.23,  7, 8.1
1985, 10, 09,    NaN,  0, 8.1
1985, 10, 10, 342.46, 21, 8.1
1985, 10, 11, 342.64,  2, 8.1
1985, 10, 12,    NaN,  0, 8.1
1985, 10, 13, 342.51,  7, 8.1
1985, 10, 14, 342.70, 10, 8.1
1985, 10, 15, 342.70,  6, 8.1
1985, 10, 16, 342.73, 13, 8.1
1985, 10, 17, 343.09, 18, 8.1
1985, 10, 18, 343.31, 19, 8.1
1985, 10, 19, 342.98, 10, 8.1
1985, 10, 20, 343.30, 10, 8.1
1985, 10, 21,    NaN,  0, 8.1
1985, 10, 22, 343.36, 12, 8.1
1985, 10, 23, 343.31,  5, 8.1
1985, 10, 24,    NaN,  0, 8.1
1985, 10, 25, 343.20,  8, 8.1
1985, 10, 26, 343.28, 20, 8.1
1985, 10, 27, 343.10, 19, 8.1
1985, 10, 28, 343.49, 13, 8.1
1985, 10, 29, 343.22, 16, 8.1
1985, 10, 30, 343.65,  3, 8.1
1985, 10, 31, 343.41, 18, 8.1
1985, 11, 01, 343.13, 12, 8.1
1985, 11, 02, 343.32,  2, 8.1
1985, 11, 03, 343.50, 15, 8.1
1985, 11, 04, 343.47, 22, 8.1
1985, 11, 05, 343.56, 11, 8.1
1985, 11, 06, 343.48,  7, 8.1
1985, 11, 07,    NaN,  0, 8.1
1985, 11, 08, 343.55, 16, 8.1
1985, 11, 09, 343.66, 12, 8.1
1985, 11, 10, 344.02,  6, 8.1
1985, 11, 11, 343.99,  6, 8.1
1985, 11, 12, 344.06, 15, 8.1
1985, 11, 13, 343.92,  8, 8.1
1985, 11, 14, 344.23,  7, 8.1
1985, 11, 15, 344.27, 13, 8.1
1985, 11, 16, 344.21, 22, 8.1
1985, 11, 17, 344.26,  6, 8.1
1985, 11, 18, 344.34,  7, 8.1
1985, 11, 19, 344.45, 18, 8.1
1985, 11, 20, 345.14, 15, 8.1
1985, 11, 21, 344.75, 11, 8.1
1985, 11, 22, 344.48, 13, 8.1
1985, 11, 23, 344.72,  7, 8.1
1985, 11, 24, 344.43, 16, 8.1
1985, 11, 25, 344.30, 11, 8.1
1985, 11, 26, 345.21, 14, 8.1
1985, 11, 27, 345.74, 18, 8.1
1985, 11, 28, 345.87, 15, 8.1
1985, 11, 29, 345.19, 21, 8.1
1985, 11, 30, 344.92, 12, 8.1
1985, 12, 01,    NaN,  0, 8.1
1985, 12, 02, 344.95,  7, 8.1
1985, 12, 03, 345.07, 15, 8.1
1985, 12, 04, 345.48,  6, 8.1
1985, 12, 05, 345.65,  3, 8.1
1985, 12, 06, 345.07,  7, 8.1
1985, 12, 07, 345.16, 19, 8.1
1985, 12, 08, 345.64, 15, 8.1
1985, 12, 09, 345.68, 11, 8.1
1985, 12, 10, 345.27,  5, 8.1
1985, 12, 11, 345.04, 16, 8.1
1985, 12, 12, 345.34, 20, 8.1
1985, 12, 13, 345.88, 19, 8.1
1985, 12, 14, 346.91, 22, 8.1
1985, 12, 15, 345.65,  7, 8.1
1985, 12, 16, 345.72, 21, 8.1
1985, 12, 17, 345.67, 22, 8.1
1985, 12, 18, 345.37, 15, 8.1
1985, 12, 19, 345.12, 17, 8.1
1985, 12, 20, 345.19,  5, 8.1
1985, 12, 21, 344.98, 13, 8.1
1985, 12, 22, 345.16, 10, 8.1
1985, 12, 23, 345.15,  8, 8.1
1985, 12, 24, 345.62, 17, 8.1
1985, 12, 25, 346.56, 22, 8.1
1985, 12, 26, 346.23, 19, 8.1
1985, 12, 27, 345.85, 20, 8.1
1985, 12, 28, 345.44, 22, 8.1
1985, 12, 29, 346.10, 22, 8.1
1985, 12, 30, 346.70, 22, 8.1
1985, 12, 31, 346.88,  8, 8.1
1986, 01, 01, 346.40, 22, 8.1
1986, 01, 02, 346.18, 18, 8.1
1986, 01, 03, 346.34, 13, 8.1
1986, 01, 04,    NaN,  0, 8.1
1986, 01, 05,    NaN,  0, 8.1
1986, 01, 06,    NaN,  0, 8.1
1986, 01, 07, 346.29,  3, 8.1
1986, 01, 08, 346.13, 15, 8.1
1986, 01, 09, 346.31, 14, 8.1
1986, 01, 10, 345.94, 16, 8.1
1986, 01, 11, 345.97, 17, 8.1
1986, 01, 12, 346.01, 19, 8.1
1986, 01, 13, 346.05, 22, 8.1
1986, 01, 14, 346.31,  9, 8.1
1986, 01, 15, 346.50,  7, 8.1
1986, 01, 16,    NaN,  0, 8.1
1986, 01, 17, 346.21, 12, 8.1
1986, 01, 18, 346.09, 18, 8.1
1986, 01, 19, 346.21, 22, 8.1
1986, 01, 20, 346.44,  6, 8.1
1986, 01, 21,    NaN,  0, 8.1
1986, 01, 22, 346.82,  6, 8.1
1986, 01, 23, 346.93, 17, 8.1
1986, 01, 24, 346.54, 22, 8.1
1986, 01, 25, 346.28, 22, 8.1
1986, 01, 26, 346.25, 22, 8.1
1986, 01, 27, 346.20, 22, 8.1
1986, 01, 28, 346.19, 22, 8.1
1986, 01, 29, 346.18, 15, 8.1
1986, 01, 30, 346.23, 22, 8.1
1986, 01, 31, 346.19, 20, 8.1
1986, 02, 01, 346.20, 20, 8.1
1986, 02, 02, 346.17, 11, 8.1
1986, 02, 03, 346.34,  5, 8.1
1986, 02, 04, 346.38, 18, 8.1
1986, 02, 05, 346.48,  5, 8.1
1986, 02, 06, 347.36, 11, 8.1
1986, 02, 07, 346.83, 22, 8.1
1986, 02, 08, 346.77, 22, 8.1
1986, 02, 09, 346.95, 22, 8.1
1986, 02, 10, 347.35, 10, 8.1
1986, 02, 11, 346.75, 20, 8.1
1986, 02, 12, 346.76, 10, 8.1
1986, 02, 13, 347.40, 14, 8.1
1986, 02, 14, 346.57, 12, 8.1
1986, 02, 15, 346.53, 17, 8.1
1986, 02, 16, 348.22,  9, 8.1
1986, 02, 17, 347.63, 16, 8.1
1986, 02, 18, 347.52, 21, 8.1
1986, 02, 19, 347.10, 14, 8.1
1986, 02, 20, 346.93, 22, 8.1
1986, 02, 21, 346.60,  9, 8.1
1986, 02, 22, 346.49, 15, 8.1
1986, 02, 23, 347.48, 15, 8.1
1986, 02, 24, 347.81, 22, 8.1
1986, 02, 25, 347.57, 13, 8.1
1986, 02, 26, 347.50, 16, 8.1
1986, 02, 27, 347.34, 22, 8.1
1986, 02, 28, 347.12, 12, 8.1
1986, 03, 01, 346.97, 20, 8.1
1986, 03, 02, 346.90, 22, 8.1
1986, 03, 03, 347.26, 21, 8.1
1986, 03, 04, 346.47, 21, 8.1
1986, 03, 05, 346.43, 11, 8.1
1986, 03, 06, 346.56, 11, 8.1
1986, 03, 07, 346.61, 12, 8.1
1986, 03, 08, 346.95,  9, 8.1
1986, 03, 09, 347.17,  6, 8.1
1986, 03, 10,    NaN,  0, 8.1
1986, 03, 11,    NaN,  0, 8.1
1986, 03, 12,    NaN,  0, 8.1
1986, 03, 13,    NaN,  0, 8.1
1986, 03, 14,    NaN,  0, 8.1
1986, 03, 15, 347.11, 10, 8.1
1986, 03, 16, 347.29, 12, 8.1
1986, 03, 17, 347.45, 22, 8.1
1986, 03, 18, 347.47, 14, 8.1
1986, 03, 19, 348.67, 11, 8.1
1986, 03, 20, 349.05,  4, 8.1
1986, 03, 21,    NaN,  0, 8.1
1986, 03, 22, 349.21, 11, 8.1
1986, 03, 23, 349.51, 12, 8.1
1986, 03, 24, 349.11,  9, 8.1
1986, 03, 25, 349.06, 14, 8.1
1986, 03, 26, 348.93, 12, 8.1
1986, 03, 27,    NaN,  0, 8.1
1986, 03, 28,    NaN,  0, 8.1
1986, 03, 29, 348.95, 15, 8.1
1986, 03, 30, 348.72, 18, 8.1
1986, 03, 31, 348.56,  1, 8.1
1986, 04, 01, 349.00,  5, 8.1
1986, 04, 02, 348.93, 10, 8.1
1986, 04, 03, 348.98,  6, 8.1
1986, 04, 04, 348.93, 17, 8.1
1986, 04, 05, 348.94, 15, 8.1
1986, 04, 06, 349.61, 21, 8.1
1986, 04, 07,    NaN,  0, 8.1
1986, 04, 08, 349.69, 16, 8.1
1986, 04, 09, 349.96, 17, 8.1
1986, 04, 10, 348.94, 18, 8.1
1986, 04, 11, 348.59,  6, 8.1
1986, 04, 12, 348.59,  6, 8.1
1986, 04, 13, 349.11,  6, 8.1
1986, 04, 14,    NaN,  0, 8.1
1986, 04, 15, 349.54,  2, 8.1
1986, 04, 16, 349.64, 11, 8.1
1986, 04, 17, 348.97, 17, 8.1
1986, 04, 18,    NaN,  0, 8.1
1986, 04, 19, 348.97, 11, 8.1
1986, 04, 20, 349.15, 22, 8.1
1986, 04, 21, 349.33, 19, 8.1
